Description,Price,Ratings,Review Count,URL
F1 2021 (PS4),£37.08,4.7 out of 5 stars,PEGI Rating: Ages 3 and Over,https://www.amazon.co.uk//Electronic-Arts-1104952-2021-PS4/dp/B092JQPHHH/ref=sr_1_11?dchild=1&keywords=ps4&qid=1631704600&qsid=257-4916782-0421462&sr=8-11&sres=B01LQF9RDI%2CB00BE4HOIM%2CB0797JZRBP%2CB098TV2ZS3%2CB01GVQUX3U%2CB08JG35CSL%2CB08NY474BZ%2CB01BLPLEI4%2CB092JQPHHH%2CB004GN6QSW%2CB08CZBHMHT%2CB08NF4X751%2CB09G6NKXCG%2CB01LSFGWR0%2CB07JW8TW1X%2CB08D46V1TK
MARVEL'S SPIDERMAN MILES MORALES - PS4 (French Version),£39.99,4.6 out of 5 stars,PEGI Rating: Ages 16 and Over,https://www.amazon.co.uk//Ratchet-Clank-All-4-One/dp/B004GN6QSW/ref=sr_1_12?dchild=1&keywords=ps4&qid=1631704600&qsid=257-4916782-0421462&sr=8-12&sres=B01LQF9RDI%2CB00BE4HOIM%2CB0797JZRBP%2CB098TV2ZS3%2CB01GVQUX3U%2CB08JG35CSL%2CB08NY474BZ%2CB01BLPLEI4%2CB092JQPHHH%2CB004GN6QSW%2CB08CZBHMHT%2CB08NF4X751%2CB09G6NKXCG%2CB01LSFGWR0%2CB07JW8TW1X%2CB08D46V1TK
"ZIUMIER Z30 Gaming Headset for PS4, PS5, Xbox One, PC, Wired Over-Ear Headphone with Noise Isolation Microphone, RGB Flowing LED Light, 7.1 Surround Sound, Red",,4.3 out of 5 stars,"1,243",https://www.amazon.co.uk//ZIUMIER-Z30-Headphone-Isolation-Microphone-Red/dp/B08CZBHMHT/ref=sr_1_13?dchild=1&keywords=ps4&qid=1631704600&qsid=257-4916782-0421462&sr=8-13&sres=B01LQF9RDI%2CB00BE4HOIM%2CB0797JZRBP%2CB098TV2ZS3%2CB01GVQUX3U%2CB08JG35CSL%2CB08NY474BZ%2CB01BLPLEI4%2CB092JQPHHH%2CB004GN6QSW%2CB08CZBHMHT%2CB08NF4X751%2CB09G6NKXCG%2CB01LSFGWR0%2CB07JW8TW1X%2CB08D46V1TK
"Benazcap Charging Station for PS5 DualSense Wireless Controller, Charging Dock with Dual USB C Ports, Slim Portable Charger Stand Accessories Holder for Playstation 5 PS4 Wireless Controller - White",,4.4 out of 5 stars,582,https://www.amazon.co.uk//Benazcap-DualSense-Controller-Accessories-Playstation/dp/B08NF4X751/ref=sr_1_14?dchild=1&keywords=ps4&qid=1631704600&qsid=257-4916782-0421462&sr=8-14&sres=B01LQF9RDI%2CB00BE4HOIM%2CB0797JZRBP%2CB098TV2ZS3%2CB01GVQUX3U%2CB08JG35CSL%2CB08NY474BZ%2CB01BLPLEI4%2CB092JQPHHH%2CB004GN6QSW%2CB08CZBHMHT%2CB08NF4X751%2CB09G6NKXCG%2CB01LSFGWR0%2CB07JW8TW1X%2CB08D46V1TK
"Orzly Gaming Headset for PC and Gaming Consoles PS5, PS4, XBOX SERIES X | S, XBOX ONE, Nintendo Switch & Google Stadia Stereo sound with noise cancelling mic - Hornet RXH-20 Abyss Edition",£18.05,4.2 out of 5 stars,"2,809",https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A07845692EXBC49K17NY4&url=%2FOrzly-Headset-Consoles-Nintendo-cancelling-Black%2Fdp%2FB08HL9Y8G3%2Fref%3Dsr_1_15_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1631704600%26sr%3D8-15-spons%26psc%3D1&qualifier=1631704600&id=2108732369345614&widgetName=sp_mtf
HARVEST LIFE (PS4),£19.99,,,https://www.amazon.co.uk//Mindscape-MINA27-UK-22ST-HARVEST-LIFE-PS4/dp/B09G6NKXCG/ref=sr_1_16?dchild=1&keywords=ps4&qid=1631704600&qsid=257-4916782-0421462&sr=8-16&sres=B01LQF9RDI%2CB00BE4HOIM%2CB0797JZRBP%2CB098TV2ZS3%2CB01GVQUX3U%2CB08JG35CSL%2CB08NY474BZ%2CB01BLPLEI4%2CB092JQPHHH%2CB004GN6QSW%2CB08CZBHMHT%2CB08NF4X751%2CB09G6NKXCG%2CB01LSFGWR0%2CB07JW8TW1X%2CB08D46V1TK
PlayStation Camera (PS4),£114.50,4.6 out of 5 stars,2016,https://www.amazon.co.uk//PlayStation-9845256-Camera-PS4/dp/B01LSFGWR0/ref=sr_1_17?dchild=1&keywords=ps4&qid=1631704600&qsid=257-4916782-0421462&sr=8-17&sres=B01LQF9RDI%2CB00BE4HOIM%2CB0797JZRBP%2CB098TV2ZS3%2CB01GVQUX3U%2CB08JG35CSL%2CB08NY474BZ%2CB01BLPLEI4%2CB092JQPHHH%2CB004GN6QSW%2CB08CZBHMHT%2CB08NF4X751%2CB09G6NKXCG%2CB01LSFGWR0%2CB07JW8TW1X%2CB08D46V1TK
YCCTEAM PS4 Controller Charging Station - Playstation 4 Charger Dock Charge Stand for Sony PS4 Slim / Pro Dualshock 4 Wireless Controllers Accessories,,4.5 out of 5 stars,16,https://www.amazon.co.uk//YCCTEAM-PS4-Controller-Charging-Station/dp/B07JW8TW1X/ref=sr_1_18?dchild=1&keywords=ps4&qid=1631704600&qsid=257-4916782-0421462&sr=8-18&sres=B01LQF9RDI%2CB00BE4HOIM%2CB0797JZRBP%2CB098TV2ZS3%2CB01GVQUX3U%2CB08JG35CSL%2CB08NY474BZ%2CB01BLPLEI4%2CB092JQPHHH%2CB004GN6QSW%2CB08CZBHMHT%2CB08NF4X751%2CB09G6NKXCG%2CB01LSFGWR0%2CB07JW8TW1X%2CB08D46V1TK
Turtle Beach Stealth 600 Gen 2 Wireless Gaming Headset for PS4 and PS5,£73.99,4.4 out of 5 stars,2020,https://www.amazon.co.uk//Turtle-Beach-Stealth-Wireless-Headset/dp/B08D46V1TK/ref=sr_1_19?dchild=1&keywords=ps4&qid=1631704600&qsid=257-4916782-0421462&sr=8-19&sres=B01LQF9RDI%2CB00BE4HOIM%2CB0797JZRBP%2CB098TV2ZS3%2CB01GVQUX3U%2CB08JG35CSL%2CB08NY474BZ%2CB01BLPLEI4%2CB092JQPHHH%2CB004GN6QSW%2CB08CZBHMHT%2CB08NF4X751%2CB09G6NKXCG%2CB01LSFGWR0%2CB07JW8TW1X%2CB08D46V1TK
Gaming Headset Stereo Surround Sound Gaming Headphones with Breathing RGB Light & Adjustable Mic for PS4 PS5 PC Xbox One Laptop Mac,£21.99,5.0 out of 5 stars,7,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A08981901XUSL0MJX6M8J&url=%2FHeadset-Surround-Headphones-Breathing-Adjustable%2Fdp%2FB09DPR2LZW%2Fref%3Dsr_1_20_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1631704600%26sr%3D8-20-spons%26psc%3D1&qualifier=1631704600&id=2108732369345614&widgetName=sp_btf
"OUBANG PS4 Controller Transparent, PlayStation PS4 Remote Controller Wireless Clear for PlayStation 4/Pro/Slim Console with Dual Vibration, New Crystal White",£27.99,3.9 out of 5 stars,81,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0078921SD2P1D02QVZZ&url=%2FOUBANG-Wireless-Controller-Joystick-PlayStation%2Fdp%2FB08P34P66T%2Fref%3Dsr_1_21_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1631704600%26sr%3D8-21-spons%26psc%3D1&qualifier=1631704600&id=2108732369345614&widgetName=sp_btf
"Kikc ET600 Xbox One Headset, PS4 Headset for PS5, PSP, PC, Video Game, Laptop, Mac. (Rotating Ear Shell, Storage Swivel Microphone)",£26.99,4.3 out of 5 stars,758,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A00721851M2LJF8GL3QU&url=%2FKikc-Headset-Rotating-Storage-Microphone-Black%2Fdp%2FB08HQNTT3M%2Fref%3Dsr_1_22_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1631704600%26sr%3D8-22-spons%26psc%3D1%26smid%3DA35V6ZBE5ATJY7&qualifier=1631704600&id=2108732369345614&widgetName=sp_btf
Powerextra PS 4 Replacement Wireless Game Controller compatible for PS 4/PS 4 Pro/PS 4 Slim/PC/PS 4 Bluetooth Game Controller with Touch Panel,£23.99,4.3 out of 5 stars,92,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A02221913P1LC2EVA5NHK&url=%2FPowerextra-Replacement-Controller-compatible-Bluetooth%2Fdp%2FB08YRLKDWP%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1631704601%26sr%3D8-17-spons%26psc%3D1&qualifier=1631704601&id=4987952329494720&widgetName=sp_atf_next
"Male to Male Audio Cable 5M,90 Degree TRRS 3.5mm 4 Pole Nylon Braided Stereo Aux Cable/Auxiliary Cable/Aux Cord for Headphones, PS4,Phone, Tablets, Headset, PC, Laptop and More (5M)",£12.59,4.3 out of 5 stars,46,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A07418782MPFEMENNU5GO&url=%2FBraided-Auxiliary-Headphones-Tablets-Headset%2Fdp%2FB08LT4B37C%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1631704601%26sr%3D8-18-spons%26psc%3D1&qualifier=1631704601&id=4987952329494720&widgetName=sp_atf_next
"Logitech G29 Driving Force Racing Wheel and Floor Pedals, Real Force Feedback, Stainless Steel Paddle Shifters, Leather Steering Wheel Cover for PS5, PS4, PC, Mac - Black",£219.00,4.7 out of 5 stars,"3,435",https://www.amazon.co.uk//Logitech-Driving-Racing-Pedals-UK-Plug/dp/B00YUOVBZK/ref=sr_1_19?dchild=1&keywords=ps4&qid=1631704601&sr=8-19
"PS4 Controller Wireless, PS4 Controller, Shineled Wireless Game Controller Joystick Gamepad for PS4 (Black)",£32.99,4.1 out of 5 stars,142,https://www.amazon.co.uk//Controller-Wireless-Shineled-Joystick-Gamepad-Black/dp/B093KC7Z9L/ref=sr_1_20?dchild=1&keywords=ps4&qid=1631704601&sr=8-20
PS4 Protective Skin Adjustable Trigger & Pro Grip Combo Kit - E-MODS GAMING PS4 Controller Compatible (Black),,3.9 out of 5 stars,16,https://www.amazon.co.uk//Protective-Adjustable-Trigger-Combo-MODS/dp/B01MCYU07M/ref=sr_1_21?dchild=1&keywords=ps4&qid=1631704601&sr=8-21
"Tihokile PS4 Controller Charger, Dual PS4 Charging Station with USB Charging Cable and LED Indicator, Wireless Controller Charger for PS4 / PS4Pro / Play Station 4 / PS Slim (Black)",,4.1 out of 5 stars,245,https://www.amazon.co.uk//Tihokile-Controller-Charging-Indicator-Wireless/dp/B08H29FFQX/ref=sr_1_22?dchild=1&keywords=ps4&qid=1631704601&sr=8-22
"OIVO PS4 Stand with PS4 Cooling Fan Cooler for Playstation 4/PS4 Slim/PS4 Pro, PS4 Pro Vertical Stand with PS4 Controller Charger Dock Station and 12 Game Slots",£26.99,4.5 out of 5 stars,"23,899",https://www.amazon.co.uk//OIVO-Multifunctional-Vertical-Controller-Indicators-Tp4-1785-green/dp/B079FPFV3X/ref=sr_1_23?dchild=1&keywords=ps4&qid=1631704601&sr=8-23
"PS4 Headset, INSMART PC Gaming Headset Over-Ear Gaming Headphones with Mic LED Light Noise Cancelling & Volume Control for Laptop Mac New Xbox One PS4 (3.5mm Splitter Cable Included)",£19.98,4.3 out of 5 stars,"7,038",https://www.amazon.co.uk//INSMART-Over-Ear-Headphones-Cancelling-Nintendo/dp/B0791813KK/ref=sr_1_24?dchild=1&keywords=ps4&qid=1631704601&sr=8-24
goobay 58382 PS5 / PS4 Controller Stick Attachments with Knobs - Accessory for PlayStation 5 and Playstation 4 - DualSense Controller Aim Sticks Joystick Caps Stick Extension Black,£6.22,,,https://www.amazon.co.uk//goobay-58382-Controller-Stick-Attachments/dp/B09B434WR6/ref=sr_1_25?dchild=1&keywords=ps4&qid=1631704601&sr=8-25
"PS4 Controllers, PS4 Remote, PS4 Wireless Controller, Shineled Replacement Controller with Full Functions Compatible for PS-4/ PS-4 Slim/PS-4 Pro Console",£30.99,4.1 out of 5 stars,42,https://www.amazon.co.uk//Controllers-Controller-Shineled-Replacement-Compatible/dp/B098SHHBWH/ref=sr_1_26?dchild=1&keywords=ps4&qid=1631704601&sr=8-26
Razer Seiren X PS4 - Condenser Streaming Microphone - Built-in Shock Absorption,£66.32,4.0 out of 5 stars,76,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A10305823M7RMEPJBNXLQ&url=%2FRazer-Seiren-PS4-Built-Professional-Quality%2Fdp%2FB07PCZCHR2%2Fref%3Dsr_1_27_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1631704601%26sr%3D8-27-spons%26psc%3D1&qualifier=1631704601&id=4987952329494720&widgetName=sp_mtf
"Seagate STGD4000400 4TB HDD for Playstation Systems, Black/Blue",£88.99,4.8 out of 5 stars,"6,719",https://www.amazon.co.uk//Seagate-STGD4000400-Portable-External-PlayStation/dp/B076H6TZ7L/ref=sr_1_28?dchild=1&keywords=ps4&qid=1631704601&sr=8-28
"FUSION Pro Wireless Controller for PlayStation 4 - PS4 gamepad, PS4 bluetooth controller, dual rumble motors, touch panel, officially licensed by Sony Europe for PlayStation 4",£119.00,3.5 out of 5 stars,PEGI Rating: Ages 7 and Over,https://www.amazon.co.uk//FUSION-Pro-Wireless-Controller-PlayStation/dp/B08L7KY4DS/ref=sr_1_29?dchild=1&keywords=ps4&qid=1631704601&sr=8-29
"HyperX HX-MICQC-BK QuadCast – Standalone Microphone for streamers, content creators and gamers PC, PS4, and Mac, Black, One Size",£96.99,4.8 out of 5 stars,"12,245",https://www.amazon.co.uk//HyperX-QuadCast-Condenser-Gaming-Microphone-Black/dp/B07NZZZ746/ref=sr_1_30?dchild=1&keywords=ps4&qid=1631704601&sr=8-30
"Trust Gaming GXT 488 Forze-B [Officially Licensed for PlayStation] Gaming Headset for PS4 and PS5 with Flexible Microphone and Inline Remote Control, Blue",£29.99,4.5 out of 5 stars,"1,824",https://www.amazon.co.uk//Trust-Officially-Licensed-Playstation-Microphone/dp/B084X9L2Q4/ref=sr_1_31?dchild=1&keywords=ps4&qid=1631704601&sr=8-31
"USB C Hub, Lemorele 5-in-1 USB C Hub with Ethernet, USB C Multiport Adapter with 4K HDMI, RJ45 Ethernet, 2 USB Ports, 100W PD Charging for MacBook Pro/Air M1, iPad Pro M1, Switch, Chromecast, PS4",£24.98,4.4 out of 5 stars,"1,621",https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A10323495822941H0HV2&url=%2FLemorele-Ethernet-Multiport-Charging-Pixelbook%2Fdp%2FB08GM2H1Q2%2Fref%3Dsr_1_32_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1631704601%26sr%3D8-32-spons%26psc%3D1&qualifier=1631704601&id=4987952329494720&widgetName=sp_mtf
"Wireless PS4 Controller, Remote Bluetooth Joystick Gamepad, Dual Vibration, Audio Function, Touchpad, High-Sensitive, Compatible with PS4/ PS4 Slim/ PS4 Pro Console/Laptop/Phone",£26.99,4.6 out of 5 stars,37,https://www.amazon.co.uk//Controller-Bluetooth-Vibration-High-Sensitive-Compatible/dp/B099PGVJG8/ref=sr_1_33?dchild=1&keywords=ps4&qid=1631704601&sr=8-33
Oddworld Soulstorm: Day 1 Oddition (PS4),£29.97,4.6 out of 5 stars,PEGI Rating: Ages 16 and Over,https://www.amazon.co.uk//Oddworld-Soulstorm-Day-Oddition-PS4/dp/B0916ZTWMJ/ref=sr_1_34?dchild=1&keywords=ps4&qid=1631704601&sr=8-34
Minecraft - Bedrock Edition PS4,£26.13,4.7 out of 5 stars,PEGI Rating: Ages 7 and Over,https://www.amazon.co.uk//Mojang-054253-002-Minecraft-Bedrock-Edition/dp/B082J3D5HN/ref=sr_1_35?dchild=1&keywords=ps4&qid=1631704601&sr=8-35
"OIVO PS4 Controller Charger, 1.8H Fast PS4 Charging Dock for Sony Playstation 4 Controllers, Playstation 4 Controller Charger for Playstation4 / PS4 / PS4 Slim / PS4 Pro Controller",£13.99,4.7 out of 5 stars,"10,667",https://www.amazon.co.uk//OIVO-Controller-Charger-indicator-Playstation/dp/B07YWYXPC1/ref=sr_1_36?dchild=1&keywords=ps4&qid=1631704601&sr=8-36
"2.4G Wireless Gaming Headset for Nintendo Switch,PS4,PS4 Slim and PC, Deep Bass and Rotating Metal Ear Cups",£64.00,3.9 out of 5 stars,"1,628",https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A0429893VXT3UGIKLNK1&url=%2FWireless-Gaming-Headset-Nintendo-Rotating%2Fdp%2FB07WZT2HZ8%2Fref%3Dsr_1_37_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1631704601%26sr%3D8-37-spons%26psc%3D1&qualifier=1631704601&id=4987952329494720&widgetName=sp_btf
LINKUP - HDMI 4K Cable Ultra HD 360° Angle Swivel Digital Video Cord - Heavy Duty 28AWG - Extreme High Speed 18GB/s | 4096 x 2160 | Compatible with Apple Xbox PS4 PC Samsung TV - 10FT,£17.96,4.5 out of 5 stars,266,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A09789392G7QR4V2Y7H40&url=%2FLINKUP-Cable-Ultra-Swivel-Digital%2Fdp%2FB07D8Z9WP2%2Fref%3Dsr_1_38_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1631704601%26sr%3D8-38-spons%26psc%3D1&qualifier=1631704601&id=4987952329494720&widgetName=sp_btf
"10m Cat 7 Ethernet Cable Lan Cable High Speed Patch Cord Flat Design 10Gbps RJ45 Network Ethernet Cable for Xbox,PS4,PS3,Modem,Router,LAN,Switch-Compatible Cat5e/Cat6a/Cat6",£14.99,4.8 out of 5 stars,105,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A0990754155RW5VNWH71T&url=%2FEthernet-Design-10Gbps-Network-Switch-Compatible-Black%2Fdp%2FB089T27DS3%2Fref%3Dsr_1_33_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1631704603%26sr%3D8-33-spons%26psc%3D1&qualifier=1631704603&id=6183057772987173&widgetName=sp_atf_next
"Controller Compatible with Playstation-4/Pro/Slim/PC, Dual-Shock 4 Touch Panel Joypad withDual Vibration Game Remote Control Joystick",£30.99,4.1 out of 5 stars,57,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A04819472LC8PV714BDQ7&url=%2FController-Compatible-Playstation-4-Dual-Shock-Vibration%2Fdp%2FB08RDM2C2B%2Fref%3Dsr_1_34_sspa%3Fdchild%3D1%26keywords%3Dps4%26qid%3D1631704603%26sr%3D8-34-spons%26psc%3D1&qualifier=1631704603&id=6183057772987173&widgetName=sp_atf_next
"TERIOS Wireless Controller for PS-4 with Built-in Speaker, Gaming for PS-4 Slim/Pro wiith Stereo Headset Jack and Multitouch Pad, Rechargeable Lithium Battery, Double Shock function (Black)",£22.99,3.9 out of 5 stars,887,https://www.amazon.co.uk//TERIOS-Wireless-Controller-Multitouch-Rechargeable/dp/B08L7T1VC7/ref=sr_1_35?dchild=1&keywords=ps4&qid=1631704603&sr=8-35
DOBE Smart Phone Clip Clamp Mount Holder Stand Bracket for Sony PlayStation 4 PS4 Wireless Controller (Phone not included) (TP4-016),,,,https://www.amazon.co.uk//PlayStation-Wireless-Controller-included-TP4-016/dp/B017QT34PA/ref=sr_1_36?dchild=1&keywords=ps4&qid=1631704603&sr=8-36
"PS4 Wireless Bluetooth Controller The Fourth Generation PS4 Gamepad, for PS4Pro/Slim, Gamepad Joystick Game Controller with Dual Vibration/6-axis Gyro Sensor/Audio Function",,,,https://www.amazon.co.uk//Wireless-Controller-Bluetooth-Vibration-Halloween/dp/B09C3N2JLN/ref=sr_1_37?dchild=1&keywords=ps4&qid=1631704603&sr=8-37
