Description,Price,Ratings,Review Count,URL
"Wireless Earbuds, Anker Soundcore Life P2 Wireless Headphones with cVc 8.0 Noise Reduction, Bluetooth Earbuds with Clear Sound, 40H Playtime, IPX7 Waterproof, Wireless Earphones for Work, Home Office",£41.99,4.3 out of 5 stars,"85,504",https://www.amazon.co.uk//Soundcore-Microphones-Reduction-Waterproof-Earphones-Black/dp/B07SJR6HL3/ref=sr_1_11?dchild=1&keywords=headphones&qid=1631704308&qsid=257-4916782-0421462&sr=8-11&sres=B07Q1YXVWH%2CB00NBR70DO%2CB07QLWMDLC%2CB07WD58H6R%2CB08HMWZBXC%2CB07T1KZQV9%2CB07SJR6HL3%2CB08B3QSV16%2CB07K1T1WWF%2CB07K776ZK6%2CB07NM3RSRQ%2CB01M1EEPOB%2CB00I3LV336%2CB086LLYK4S%2CB07YVXR5ML%2CB07RVC23SG
"Wireless Headphones, Tiksounds Bluetooth Headphones with Microphone, IPX7 Waterproof, HI-FI Stereo earphones, 150H Playtime with Charging Case, LED Display for Work/Sports/Game",£25.99,4.2 out of 5 stars,"14,211",https://www.amazon.co.uk//Wireless-Headphones-Charging-Immersive-Waterproof-Black/dp/B08B3QSV16/ref=sr_1_12?dchild=1&keywords=headphones&qid=1631704308&qsid=257-4916782-0421462&sr=8-12&sres=B07Q1YXVWH%2CB00NBR70DO%2CB07QLWMDLC%2CB07WD58H6R%2CB08HMWZBXC%2CB07T1KZQV9%2CB07SJR6HL3%2CB08B3QSV16%2CB07K1T1WWF%2CB07K776ZK6%2CB07NM3RSRQ%2CB01M1EEPOB%2CB00I3LV336%2CB086LLYK4S%2CB07YVXR5ML%2CB07RVC23SG
"Betron HD1000 Headphones, On Ear Headphones,Bass Driven Sound With Powerful Acoustics and Enhanced Clarity, Includes 3.5mm Gold Plated Connector",£19.99,4.3 out of 5 stars,"2,732",https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0822396R638ZMVXSBA4&url=%2FBetron-HD1000-Headphones-Driven-players-Black-Golden%2Fdp%2FB016LJ90AY%2Fref%3Dsr_1_13_sspa%3Fdchild%3D1%26keywords%3Dheadphones%26qid%3D1631704308%26sr%3D8-13-spons%26psc%3D1&qualifier=1631704308&id=5661733171334833&widgetName=sp_mtf
"Bluetooth Headphones Over-Ear, Zihnic Foldable Wireless and Wired Stereo Headset Micro SD/TF, FM for Phones/Samsung/Pads/PC,Comfortable Earmuffs &Light weight for Prolonged Wearing (Rose Gold)",£19.99,4.5 out of 5 stars,"13,351",https://www.amazon.co.uk//zihnic-Bluetooth-Over-Ear-Headphones-Prolonged/dp/B07K1T1WWF/ref=sr_1_14?dchild=1&keywords=headphones&qid=1631704308&qsid=257-4916782-0421462&sr=8-14&sres=B07Q1YXVWH%2CB00NBR70DO%2CB07QLWMDLC%2CB07WD58H6R%2CB08HMWZBXC%2CB07T1KZQV9%2CB07SJR6HL3%2CB08B3QSV16%2CB07K1T1WWF%2CB07K776ZK6%2CB07NM3RSRQ%2CB01M1EEPOB%2CB00I3LV336%2CB086LLYK4S%2CB07YVXR5ML%2CB07RVC23SG
OneOdio Wired Over Ear Headphones Hi-Fi Sound & Bass Boosted headphone with 50mm Neodymium Drivers and 1/4 to 3.5mm Audio Jack for Studio DJ AMP Recording Monitoring Phones Laptop (Red),£34.99,4.5 out of 5 stars,"31,392",https://www.amazon.co.uk//OneOdio-Headphones-Lightweight-Shareport-Monitoring-Red/dp/B07K776ZK6/ref=sr_1_15?dchild=1&keywords=headphones&qid=1631704308&qsid=257-4916782-0421462&sr=8-15&sres=B07Q1YXVWH%2CB00NBR70DO%2CB07QLWMDLC%2CB07WD58H6R%2CB08HMWZBXC%2CB07T1KZQV9%2CB07SJR6HL3%2CB08B3QSV16%2CB07K1T1WWF%2CB07K776ZK6%2CB07NM3RSRQ%2CB01M1EEPOB%2CB00I3LV336%2CB086LLYK4S%2CB07YVXR5ML%2CB07RVC23SG
"Anker Soundcore Life Q20 Hybrid Active Noise Cancelling Headphones, Wireless Over Ear Bluetooth Headphones, 40H Playtime, Hi-Res Audio, Deep Bass, Memory Foam Ear Cups, for Travel, Home Office",£39.99,4.5 out of 5 stars,"3,769",https://www.amazon.co.uk//Soundcore-Bluetooth-Headphones-Cancellation-Playtime-Black/dp/B07NM3RSRQ/ref=sr_1_16?dchild=1&keywords=headphones&qid=1631704308&qsid=257-4916782-0421462&sr=8-16&sres=B07Q1YXVWH%2CB00NBR70DO%2CB07QLWMDLC%2CB07WD58H6R%2CB08HMWZBXC%2CB07T1KZQV9%2CB07SJR6HL3%2CB08B3QSV16%2CB07K1T1WWF%2CB07K776ZK6%2CB07NM3RSRQ%2CB01M1EEPOB%2CB00I3LV336%2CB086LLYK4S%2CB07YVXR5ML%2CB07RVC23SG
Apple EarPods with Lightning Connector - White,£17.20,4.5 out of 5 stars,"15,287",https://www.amazon.co.uk//Apple-EarPods-with-Lightning-Connector/dp/B01M1EEPOB/ref=sr_1_17?dchild=1&keywords=headphones&qid=1631704308&qsid=257-4916782-0421462&sr=8-17&sres=B07Q1YXVWH%2CB00NBR70DO%2CB07QLWMDLC%2CB07WD58H6R%2CB08HMWZBXC%2CB07T1KZQV9%2CB07SJR6HL3%2CB08B3QSV16%2CB07K1T1WWF%2CB07K776ZK6%2CB07NM3RSRQ%2CB01M1EEPOB%2CB00I3LV336%2CB086LLYK4S%2CB07YVXR5ML%2CB07RVC23SG
"Artix CL750 Foldable Noise Isolating On Ear Headphones Wired with Microphone and Volume Control, Stereo Head Phones Corded with Adjustable Headband for Computer, Laptop and Cell Phone (Turquoise)",£23.99,4.4 out of 5 stars,"5,727",https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A07852641IEI2CAAQW7YH&url=%2FIsolating-Headphones-Microphone-Adjustable-Turquoise%2Fdp%2FB087JWTWF9%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3Dheadphones%26qid%3D1631704308%26sr%3D8-18-spons%26psc%3D1&qualifier=1631704308&id=5661733171334833&widgetName=sp_mtf
"Sony ZX310AP On-Ear Headphones Compatible with Smartphones, Tablets and MP3 Devices - Metallic Black",£14.99,4.5 out of 5 stars,"7,365",https://www.amazon.co.uk//Sony-ZX310AP-Headphones-Compatible-Smartphones-Metallic-Black/dp/B00I3LV336/ref=sr_1_19?dchild=1&keywords=headphones&qid=1631704308&qsid=257-4916782-0421462&sr=8-19&sres=B07Q1YXVWH%2CB00NBR70DO%2CB07QLWMDLC%2CB07WD58H6R%2CB08HMWZBXC%2CB07T1KZQV9%2CB07SJR6HL3%2CB08B3QSV16%2CB07K1T1WWF%2CB07K776ZK6%2CB07NM3RSRQ%2CB01M1EEPOB%2CB00I3LV336%2CB086LLYK4S%2CB07YVXR5ML%2CB07RVC23SG
"Sony WH-CH710N Noise Cancelling Wireless Headphones with 35 hours Battery Life, Quick Charge, Built-in Mic and Voice Assistant - Black",£79.00,4.4 out of 5 stars,"1,670",https://www.amazon.co.uk//Sony-WH-CH710N-Cancelling-Headphones-Assistant-Black/dp/B086LLYK4S/ref=sr_1_20?dchild=1&keywords=headphones&qid=1631704308&qsid=257-4916782-0421462&sr=8-20&sres=B07Q1YXVWH%2CB00NBR70DO%2CB07QLWMDLC%2CB07WD58H6R%2CB08HMWZBXC%2CB07T1KZQV9%2CB07SJR6HL3%2CB08B3QSV16%2CB07K1T1WWF%2CB07K776ZK6%2CB07NM3RSRQ%2CB01M1EEPOB%2CB00I3LV336%2CB086LLYK4S%2CB07YVXR5ML%2CB07RVC23SG
"Beats Solo3 Wireless On-Ear Headphones - Apple W1 Headphone Chip, Class 1 Bluetooth, 40 Hours Of Listening Time - Rose Gold (Latest Model)",£134.99,4.7 out of 5 stars,"8,895",https://www.amazon.co.uk//Beats-Solo3-Wireless-Ear-Headphones/dp/B07YVXR5ML/ref=sr_1_21?dchild=1&keywords=headphones&qid=1631704308&qsid=257-4916782-0421462&sr=8-21&sres=B07Q1YXVWH%2CB00NBR70DO%2CB07QLWMDLC%2CB07WD58H6R%2CB08HMWZBXC%2CB07T1KZQV9%2CB07SJR6HL3%2CB08B3QSV16%2CB07K1T1WWF%2CB07K776ZK6%2CB07NM3RSRQ%2CB01M1EEPOB%2CB00I3LV336%2CB086LLYK4S%2CB07YVXR5ML%2CB07RVC23SG
"Sony WH-XB900N Extra Bass Noise Cancelling Wireless Bluetooth Headphones with Mic, 30 Hours Battery Life and Quick Charge - Optimized For Google Assistant and Alexa – Black",£124.57,4.6 out of 5 stars,"3,723",https://www.amazon.co.uk//Sony-Wh-XB900N-Wireless-Cancelling-Headphones-Black/dp/B07RVC23SG/ref=sr_1_22?dchild=1&keywords=headphones&qid=1631704308&qsid=257-4916782-0421462&sr=8-22&sres=B07Q1YXVWH%2CB00NBR70DO%2CB07QLWMDLC%2CB07WD58H6R%2CB08HMWZBXC%2CB07T1KZQV9%2CB07SJR6HL3%2CB08B3QSV16%2CB07K1T1WWF%2CB07K776ZK6%2CB07NM3RSRQ%2CB01M1EEPOB%2CB00I3LV336%2CB086LLYK4S%2CB07YVXR5ML%2CB07RVC23SG
GRADO SR225x Prestige Series Wired Open-Back Stereo Headphones,£249.00,4.9 out of 5 stars,11,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A02980653DD7WX1WOP91J&url=%2FGRADO-SR225x-Prestige-Open-Back-Headphones%2Fdp%2FB091G6N36N%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3Dheadphones%26qid%3D1631704310%26sr%3D8-17-spons%26psc%3D1%26smid%3DAVNA8R0KZ1BC&qualifier=1631704310&id=1437183562120254&widgetName=sp_atf_next
"3.5mm/USB Headsets with Microphone, Mute Function Computer Headset, PC Headphones Noise Canceling Skype Headset Chat Office headset VOIP Headset for Meetings Call Center School Laptop",£15.29,4.5 out of 5 stars,21,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A05288161AKH0D6PSI5S7&url=%2FHeadsets-Microphone-Function-Headphones-Canceling-Black%2Fdp%2FB095JXZ5YT%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3Dheadphones%26qid%3D1631704310%26sr%3D8-18-spons%26psc%3D1&qualifier=1631704310&id=1437183562120254&widgetName=sp_atf_next
"Beats Studio3 Wireless Noise Cancelling Over-Ear Headphones - Apple W1 Headphone Chip, Class 1 Bluetooth, Active Noise Cancelling, 22 Hours Of Listening Time - Defiant Black-Red",£189.95,4.6 out of 5 stars,"4,964",https://www.amazon.co.uk//Beats-Studio3-Wireless-Cancelling-Headphones/dp/B085297N3J/ref=sr_1_19?dchild=1&keywords=headphones&qid=1631704310&sr=8-19
"Wireless Earbuds Running Headphones,Bluetooth 5.0 Sports Headphones with Ear Earphones Bluetooth Earphones IPX65 Waterproof with 6D Stereo HiFi Sound Noise Cancelling Headphones for Workout",£32.98,4.3 out of 5 stars,533,https://www.amazon.co.uk//Headphones-Bluetooth-Earphones-Waterproof-Cancelling-Black/dp/B092RZLT3Z/ref=sr_1_20?dchild=1&keywords=headphones&qid=1631704310&sr=8-20
"Hi-Res Extra Bass Earbuds Noise Isolating In-Ear Headphones Wired Earbuds with Microphone for iPhone, iPod, iPad, MP3, HUAWEI, Samsung, Lightweight Earphones with Volume Control 3.5mm Jack Headphones",£10.99,4.3 out of 5 stars,"5,265",https://www.amazon.co.uk//Isolating-Headphones-Microphone-Lightweight-Earphones/dp/B083J88QRS/ref=sr_1_21?dchild=1&keywords=headphones&qid=1631704310&sr=8-21
"Sennheiser HD 560S, Open back reference-grade headphones for audio enthusiasts, Over Ear , Black",£169.00,4.7 out of 5 stars,349,https://www.amazon.co.uk//Sennheiser-HD-560S-reference-grade-enthusiasts-Black/dp/B08HNFV61M/ref=sr_1_22?dchild=1&keywords=headphones&qid=1631704310&sr=8-22
"Artix CL750 Foldable Noise Isolating On Ear Headphones Wired with Microphone and Volume Control, Stereo Head Phones Corded with Adjustable Headband for Computer, Laptop and Cell Phone (Black/Red)",£23.99,4.4 out of 5 stars,"5,727",https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A09883362FII5Q85QKHN9&url=%2FFoldable-Isolating-Headphones-Microphone-Adjustable-Black-Red%2Fdp%2FB087JW59FX%2Fref%3Dsr_1_23_sspa%3Fdchild%3D1%26keywords%3Dheadphones%26qid%3D1631704310%26sr%3D8-23-spons%26psc%3D1&qualifier=1631704310&id=1437183562120254&widgetName=sp_mtf
"Judneer Wireless Headphones, Bluetooth Earbuds Sport 5.0 In-Ear with HD Mic, Wireless Earbuds 56H Playtime, HiFi Stereo Sound, Charging Case with LED Display, IPX7, CVC8.0 Noise Cancelling for Gym",£24.99,4.1 out of 5 stars,"1,858",https://www.amazon.co.uk//Judneer-Wireless-Headphones-Bluetooth-Cancelling-New-Model/dp/B08GCKNQFR/ref=sr_1_24?dchild=1&keywords=headphones&qid=1631704310&sr=8-24
"Bose 741158-0020 SoundLink Around-Ear Wireless Bluetooth Headphones II - White, 19.1 cm*3.8 cm*15.2 cm",£158.50,4.7 out of 5 stars,"6,458",https://www.amazon.co.uk//Bose-SoundLink-Around-Ear-Bluetooth-Headphones/dp/B0117RGD0K/ref=sr_1_25?dchild=1&keywords=headphones&qid=1631704310&sr=8-25
"OneOdio A70 Bluetooth Headphones Over Ear, 50 Hrs Playtime, Stereo Wireless＆Wired Headset with CVC6.0 Mic, Professional Studio Monitor Mixing Headphones for TV/PC/Phone",£35.99,4.5 out of 5 stars,"2,742",https://www.amazon.co.uk//OneOdio-Bluetooth-Headphones-Professional-Monitoring/dp/B07MQSFW9R/ref=sr_1_26?dchild=1&keywords=headphones&qid=1631704310&sr=8-26
"[2021 Enhancement] Coioc Wireless Headphones, Bluetooth Headphones 120Hrs Playtime with 2600mAh Charging Case, Enhances Bass, Comfort Fit, CVC8.0 Wireless Earbuds, IPX7 Waterproof Running Headphones",£29.99,4.4 out of 5 stars,"1,207",https://www.amazon.co.uk//Enhancement-Wireless-Headphones-Bluetooth-Waterproof-Black/dp/B091GHBXWG/ref=sr_1_27?dchild=1&keywords=headphones&qid=1631704310&sr=8-27
Wraps Wristband Core Headphones with In Line Microphone - Silver,£14.50,,,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A08623771HZ65MJL0NMOW&url=%2FWraps-Wristband-Core-Headphones-Microphone-Silver%2Fdp%2FB01LYBJVU2%2Fref%3Dsr_1_28_sspa%3Fdchild%3D1%26keywords%3Dheadphones%26qid%3D1631704310%26sr%3D8-28-spons%26psc%3D1%26smid%3DA3BR79ZN9LL2G4&qualifier=1631704310&id=1437183562120254&widgetName=sp_mtf
Apple EarPods with 3.5mm Headphone Plug - White,£17.91,4.5 out of 5 stars,"13,134",https://www.amazon.co.uk//Apple-EarPods-3-5mm-Headphone-Plug/dp/B06XDLJL26/ref=sr_1_29?dchild=1&keywords=headphones&qid=1631704310&sr=8-29
"Earphones, JKSWT Wired Earbuds with Microphone and Volume Control, High Definition,Powerful Bass Sound, In-Ear Headphones Compatible with 3.5mm Headphones Devices",£5.99,4.4 out of 5 stars,"1,772",https://www.amazon.co.uk//JKSWT-Microphone-Definition-Headphones-Compatible-Black/dp/B0919BBRB2/ref=sr_1_30?dchild=1&keywords=headphones&qid=1631704310&sr=8-30
"AfterShokz Aeropex Sport Running Headphones, Wireless Bone Conduction Bluetooth Earphones with Mic, IP67 Waterproof for Cycling, Workout (Cosmic Black)",£149.95,4.6 out of 5 stars,"17,573",https://www.amazon.co.uk//AfterShokz-Open-Ear-Waterproof-Conduction-Headphones-Cosmic-Black/dp/B07RRQ59JR/ref=sr_1_31?dchild=1&keywords=headphones&qid=1631704310&sr=8-31
JBL T500BT in Black – Over Ear Bluetooth Wireless Headphones with Pure Bass Sound – Headset with Built-In Remote / Microphone,£29.99,4.6 out of 5 stars,"37,274",https://www.amazon.co.uk//JBL-T500BT-Black-Headphones-Built/dp/B07HGG85HL/ref=sr_1_32?dchild=1&keywords=headphones&qid=1631704310&sr=8-32
"OneOdio Over Ear Headphone Studio Wired Bass Headsets with 50mm Driver, Foldable Lightweight Headphones with Shareport and Mic for DJ Recording Monitoring Mixing Podcast Guitar PC TV (Black)",£34.99,4.5 out of 5 stars,"31,392",https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0480160LVC5ZF1OVEA9&url=%2FOneOdio-Headphones-Monitoring-Neodymium-Headsets-Standard-Version%2Fdp%2FB01MZHAX5S%2Fref%3Dsr_1_33_sspa%3Fdchild%3D1%26keywords%3Dheadphones%26qid%3D1631704310%26sr%3D8-33-spons%26psc%3D1&qualifier=1631704310&id=1437183562120254&widgetName=sp_mtf
"Powerbeats High-Performance Wireless Earphones - Apple H1 Headphone Chip, Class 1 Bluetooth, 15 Hours Of Listening Time, Sweat Resistant Earbuds, Built-in Microphone - Black (Latest Model)",£129.00,4.6 out of 5 stars,"1,464",https://www.amazon.co.uk//Powerbeats-High-Performance-Wireless-Earphones-Headphone/dp/B0858KXXSC/ref=sr_1_34?dchild=1&keywords=headphones&qid=1631704310&sr=8-34
"Prtukyt Wireless Headphones Over Ear, [52 Hrs Playtime] Bluetooth Headphones, 6EQ Modes, Foldable Bluetooth Headset Built-in Mic, Soft Memory Earmuffs for TV/PC/Phones",£18.99,4.5 out of 5 stars,"3,182",https://www.amazon.co.uk//Wireless-Headphones-Playtime-Bluetooth-Foldable-Grey/dp/B08ND51MX8/ref=sr_1_35?dchild=1&keywords=headphones&qid=1631704310&sr=8-35
Apple AirPods with Charging Case (Wired),£109.00,4.8 out of 5 stars,"106,512",https://www.amazon.co.uk//Apple-Airpods-Charging-latest-Model/dp/B07PZR3PVB/ref=sr_1_36?dchild=1&keywords=headphones&qid=1631704310&sr=8-36
"Bose QuietComfort Noise Cancelling Earbuds, True Wireless Bluetooth Earphones, Triple Black",£249.00,4.4 out of 5 stars,"10,112",https://www.amazon.co.uk//Bose-QuietComfort-Cancelling-Earbuds-True-Earphones-Triple-Triple-Black/dp/B08C4KWM9T/ref=sr_1_37?dchild=1&keywords=headphones&qid=1631704310&sr=8-37
"zihnic Wireless Over-Ear Headset with Deep Bass, Bluetooth and Wired Stereo Headphones Buit in Mic for Cell Phone, TV, PC,Soft Earmuffs &Light Weight for Prolonged Wearing (Black/Blue)",£19.99,4.5 out of 5 stars,"13,351",https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A08896508LLKT13GJDQO&url=%2Fzihnic-Wireless-Bluetooth-Headphones-Prolonged%2Fdp%2FB07K1TSSVK%2Fref%3Dsr_1_38_sspa%3Fdchild%3D1%26keywords%3Dheadphones%26qid%3D1631704310%26sr%3D8-38-spons%26psc%3D1&qualifier=1631704310&id=1437183562120254&widgetName=sp_btf
"Betron BS10 Earphones, In Ear Headphone, Noise Isolating Earbuds, Powerful Bass Sound, 3.5mm Jack, Gold",£10.99,4.3 out of 5 stars,"1,443",https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A0686871N1BM8VHFM18X&url=%2FBetron-Earphones-Headphones-Powerful-Ergonomic-Gold%2Fdp%2FB074P677HT%2Fref%3Dsr_1_33_sspa%3Fdchild%3D1%26keywords%3Dheadphones%26qid%3D1631704311%26sr%3D8-33-spons%26psc%3D1&qualifier=1631704311&id=4675755696316056&widgetName=sp_atf_next
